Flight_ID,Departure_Time,Arrival_Time,Actual_Departure_Time,Actual_Arrival_Time,Departure_Airport,Arrival_Airport,Flight_Distance,Aircraft_Type,Delayed,Wind_Speed,Weather,Loss_Cost
Flight151,2023-07-10 04:45:00,2023-07-10 13:36:00,2023-07-10 04:47:36.000,2023-07-10 13:38:36.000,AIR9,AIR1,446,Boeing 777,True,26,sunny,826.8000000000001
Flight152,2023-07-21 18:32:00,2023-07-22 02:08:00,2023-07-21 18:37:52.800,2023-07-22 02:13:52.800,AIR2,AIR4,687,A321,True,49,rainy,1740.48
Flight153,2023-01-07 10:55:00,2023-01-07 11:58:00,2023-01-07 11:00:42.000,2023-01-07 12:03:42.000,AIR4,AIR6,1427,Boeing 737,True,38,stormy,2029.2
Flight154,2023-12-14 21:41:00,2023-12-15 03:50:00,2023-12-14 21:42:48.000,2023-12-15 03:51:48.000,AIR2,AIR5,1515,Boeing 777,True,12,stormy,435.6
Flight155,2023-04-10 02:49:00,2023-04-10 05:01:00,2023-04-10 02:49:36.000,2023-04-10 05:01:36.000,AIR6,AIR1,1374,A321,True,4,stormy,133.2
Flight156,2023-02-11 10:58:00,2023-02-11 16:58:00,2023-02-11 11:04:18.000,2023-02-11 17:04:18.000,AIR5,AIR2,413,A380,True,42,stormy,1272.6
Flight157,2023-04-27 04:08:00,2023-04-27 13:40:00,2023-04-27 04:13:42.000,2023-04-27 13:45:42.000,AIR3,AIR4,2443,Boeing 777,True,38,stormy,1276.8
Flight158,2023-09-02 09:22:00,2023-09-02 12:53:00,2023-09-02 09:23:19.200,2023-09-02 12:54:19.200,AIR4,AIR4,817,A319,True,11,rainy,467.28000000000003
Flight159,2023-11-13 03:25:00,2023-11-13 05:39:00,2023-11-13 03:25:54.000,2023-11-13 05:39:54.000,AIR2,AIR0,469,A321,True,6,stormy,181.8
Flight160,2023-01-11 01:29:00,2023-01-11 07:31:00,2023-01-11 01:33:21.000,2023-01-11 07:35:21.000,AIR4,AIR0,774,A380,True,29,stormy,904.8
Flight161,2023-02-18 22:41:00,2023-02-19 03:41:00,2023-02-18 22:48:21.000,2023-02-19 03:48:21.000,AIR7,AIR6,353,Boeing 777,True,49,stormy,2102.1
Flight162,2023-01-21 23:23:00,2023-01-22 05:42:00,2023-01-21 23:23:50.400,2023-01-22 05:42:50.400,AIR9,AIR1,446,A340,True,7,rainy,228.48
Flight163,2023-04-16 14:35:00,2023-04-16 18:12:00,2023-04-16 14:38:42.000,2023-04-16 18:15:42.000,AIR0,AIR2,888,A380,True,37,sunny,821.4000000000001
Flight164,2023-05-26 05:48:00,2023-05-26 12:15:00,2023-05-26 05:49:57.000,2023-05-26 12:16:57.000,AIR8,AIR2,897,Boeing 777,True,13,stormy,581.1
Flight165,2023-05-14 11:44:00,2023-05-14 21:14:00,2023-05-14 11:45:36.000,2023-05-14 21:15:36.000,AIR6,AIR9,1787,A380,True,16,sunny,566.4
Flight166,2023-01-28 01:48:00,2023-01-28 04:21:00,2023-01-28 01:50:52.800,2023-01-28 04:23:52.800,AIR7,AIR0,2147,A321,True,24,rainy,593.2800000000001
Flight167,2023-01-30 09:49:00,2023-01-30 18:28:00,2023-01-30 09:50:36.000,2023-01-30 18:29:36.000,AIR8,AIR5,2288,Boeing 737,True,16,sunny,505.6
Flight168,2023-09-22 23:39:00,2023-09-23 07:30:00,2023-09-22 23:43:24.000,2023-09-23 07:34:24.000,AIR4,AIR0,774,A380,True,44,sunny,1416.8000000000002
Flight169,2023-04-26 14:01:00,2023-04-26 21:58:00,2023-04-26 14:03:24.000,2023-04-26 22:00:24.000,AIR1,AIR4,1146,A319,True,20,rainy,734.4
Flight170,2023-10-17 10:01:00,2023-10-17 13:02:00,2023-10-17 10:01:54.000,2023-10-17 13:02:54.000,AIR1,AIR5,937,Boeing 777,True,9,sunny,331.2
Flight171,2023-01-06 15:41:00,2023-01-07 00:27:00,2023-01-06 15:48:03.000,2023-01-07 00:34:03.000,AIR1,AIR3,2410,A320,True,47,stormy,2411.1
Flight172,2023-01-15 01:29:00,2023-01-15 04:16:00,2023-01-15 01:30:03.000,2023-01-15 04:17:03.000,AIR1,AIR3,2410,Boeing 737,True,7,stormy,359.1
Flight173,2023-12-16 00:28:00,2023-12-16 05:05:00,2023-12-16 00:33:33.000,2023-12-16 05:10:33.000,AIR4,AIR7,1842,A320,True,37,stormy,1509.6
Flight174,2023-10-23 04:58:00,2023-10-23 06:50:00,2023-10-23 05:00:42.000,2023-10-23 06:52:42.000,AIR2,AIR0,469,Boeing 737,True,18,stormy,653.4000000000001
Flight175,2023-08-23 21:15:00,2023-08-24 00:25:00,2023-08-23 21:15:00.000,2023-08-24 00:25:00.000,AIR6,AIR0,1692,A321,False,0,stormy,0.0
Flight176,2023-06-05 01:22:00,2023-06-05 03:38:00,2023-06-05 01:26:24.000,2023-06-05 03:42:24.000,AIR4,AIR5,1345,Boeing 777,True,44,sunny,1214.4
Flight177,2023-08-17 17:50:00,2023-08-18 02:27:00,2023-08-17 17:57:30.000,2023-08-18 02:34:30.000,AIR8,AIR1,1414,A320,True,50,stormy,2490.0
Flight178,2023-09-01 02:39:00,2023-09-01 08:01:00,2023-09-01 02:43:33.600,2023-09-01 08:05:33.600,AIR1,AIR8,2067,A319,True,38,rainy,1760.16
Flight179,2023-10-08 13:48:00,2023-10-08 18:55:00,2023-10-08 13:50:52.800,2023-10-08 18:57:52.800,AIR0,AIR5,2078,A320,True,24,rainy,1065.6000000000001
Flight180,2023-08-05 17:16:00,2023-08-05 20:54:00,2023-08-05 17:20:30.000,2023-08-05 20:58:30.000,AIR3,AIR9,154,A319,True,30,stormy,1251.0
Flight181,2023-03-16 18:06:00,2023-03-16 20:14:00,2023-03-16 18:06:43.200,2023-03-16 20:14:43.200,AIR4,AIR7,1842,A319,True,6,rainy,233.28000000000003
Flight182,2023-06-05 06:38:00,2023-06-05 09:32:00,2023-06-05 06:42:12.000,2023-06-05 09:36:12.000,AIR8,AIR3,1389,A380,True,28,stormy,1554.0
Flight183,2023-10-18 21:53:00,2023-10-18 22:55:00,2023-10-18 21:55:02.400,2023-10-18 22:57:02.400,AIR2,AIR9,847,A340,True,17,rainy,616.08
Flight184,2023-02-23 14:52:00,2023-02-23 22:08:00,2023-02-23 14:56:06.000,2023-02-23 22:12:06.000,AIR8,AIR4,2184,Boeing 737,True,41,sunny,1459.6
Flight185,2023-05-22 04:31:00,2023-05-22 08:19:00,2023-05-22 04:31:42.000,2023-05-22 08:19:42.000,AIR1,AIR5,937,A380,True,7,sunny,280.0
Flight186,2023-04-22 11:58:00,2023-04-22 13:52:00,2023-04-22 12:01:54.000,2023-04-22 13:55:54.000,AIR9,AIR1,446,A340,True,26,stormy,1216.8
Flight187,2023-08-02 13:18:00,2023-08-02 16:24:00,2023-08-02 13:21:30.000,2023-08-02 16:27:30.000,AIR8,AIR4,2184,A380,True,35,sunny,798.0
Flight188,2023-11-28 14:07:00,2023-11-28 16:20:00,2023-11-28 14:10:06.000,2023-11-28 16:23:06.000,AIR3,AIR6,1087,A321,True,31,sunny,1215.2
Flight189,2023-04-15 09:28:00,2023-04-15 14:21:00,2023-04-15 09:30:48.000,2023-04-15 14:23:48.000,AIR4,AIR9,790,A321,True,28,sunny,716.8
Flight190,2023-05-24 01:25:00,2023-05-24 11:14:00,2023-05-24 01:28:27.000,2023-05-24 11:17:27.000,AIR6,AIR8,1750,Boeing 737,True,23,stormy,952.2
Flight191,2023-02-24 09:34:00,2023-02-24 11:36:00,2023-02-24 09:38:04.800,2023-02-24 11:40:04.800,AIR0,AIR8,1803,A319,True,34,rainy,1036.32
Flight192,2023-07-26 01:05:00,2023-07-26 05:06:00,2023-07-26 01:10:16.800,2023-07-26 05:11:16.800,AIR5,AIR9,1236,A340,True,44,rainy,1235.52
Flight193,2023-05-01 10:39:00,2023-05-01 11:42:00,2023-05-01 10:39:54.000,2023-05-01 11:42:54.000,AIR2,AIR0,469,A320,True,6,stormy,257.40000000000003
Flight194,2023-04-26 11:06:00,2023-04-26 12:08:00,2023-04-26 11:06:45.000,2023-04-26 12:08:45.000,AIR4,AIR6,1427,Boeing 777,True,5,stormy,216.0
Flight195,2023-07-26 17:08:00,2023-07-26 22:25:00,2023-07-26 17:10:45.600,2023-07-26 22:27:45.600,AIR9,AIR4,1434,A321,True,23,rainy,563.04
Flight196,2023-01-21 11:50:00,2023-01-21 20:31:00,2023-01-21 11:50:57.600,2023-01-21 20:31:57.600,AIR2,AIR2,426,Boeing 777,True,8,rainy,362.88000000000005
Flight197,2023-06-06 14:25:00,2023-06-06 16:02:00,2023-06-06 14:31:36.000,2023-06-06 16:08:36.000,AIR4,AIR0,774,A319,True,44,stormy,2283.6
Flight198,2023-03-08 11:49:00,2023-03-08 18:35:00,2023-03-08 11:51:54.000,2023-03-08 18:37:54.000,AIR8,AIR5,2288,A320,True,29,sunny,771.4
Flight199,2023-03-23 05:55:00,2023-03-23 10:35:00,2023-03-23 05:58:54.000,2023-03-23 10:38:54.000,AIR7,AIR2,847,Boeing 737,True,26,stormy,1466.3999999999999
Flight200,2023-12-21 06:07:00,2023-12-21 14:09:00,2023-12-21 06:14:21.000,2023-12-21 14:16:21.000,AIR7,AIR7,373,A320,True,49,stormy,2925.2999999999997
Flight201,2023-10-22 00:51:00,2023-10-22 07:41:00,2023-10-22 00:55:48.000,2023-10-22 07:45:48.000,AIR7,AIR3,1358,A319,True,32,stormy,960.0
Flight202,2023-12-13 09:14:00,2023-12-13 15:28:00,2023-12-13 09:18:06.000,2023-12-13 15:32:06.000,AIR8,AIR2,897,Boeing 777,True,41,sunny,1361.1999999999998
Flight203,2023-09-08 13:54:00,2023-09-08 19:39:00,2023-09-08 13:57:54.000,2023-09-08 19:42:54.000,AIR6,AIR9,1787,A380,True,39,sunny,1372.8
Flight204,2023-02-22 23:59:00,2023-02-23 08:52:00,2023-02-22 23:59:12.000,2023-02-23 08:52:12.000,AIR5,AIR0,2387,A380,True,2,sunny,76.80000000000001
Flight205,2023-12-17 07:46:00,2023-12-17 11:14:00,2023-12-17 07:51:24.000,2023-12-17 11:19:24.000,AIR5,AIR0,2387,A320,True,45,rainy,1198.8000000000002
Flight206,2023-11-21 21:55:00,2023-11-22 02:02:00,2023-11-21 21:58:12.000,2023-11-22 02:05:12.000,AIR3,AIR8,2245,A380,True,32,sunny,1075.2
Flight207,2023-03-23 04:10:00,2023-03-23 05:52:00,2023-03-23 04:11:40.800,2023-03-23 05:53:40.800,AIR8,AIR1,1414,A321,True,14,rainy,359.52
Flight208,2023-02-23 12:59:00,2023-02-23 20:15:00,2023-02-23 13:03:40.800,2023-02-23 20:19:40.800,AIR2,AIR1,2256,A321,True,39,rainy,1759.6800000000003
Flight209,2023-11-23 23:08:00,2023-11-24 08:44:00,2023-11-23 23:10:06.000,2023-11-24 08:46:06.000,AIR2,AIR1,2256,A340,True,21,sunny,474.6
Flight210,2023-08-26 17:42:00,2023-08-26 22:43:00,2023-08-26 17:44:15.000,2023-08-26 22:45:15.000,AIR4,AIR1,2105,A340,True,15,stormy,796.5
Flight211,2023-06-18 05:58:00,2023-06-18 12:43:00,2023-06-18 05:58:54.000,2023-06-18 12:43:54.000,AIR9,AIR2,1663,A321,True,6,stormy,358.2
Flight212,2023-02-26 14:12:00,2023-02-26 22:16:00,2023-02-26 14:12:18.000,2023-02-26 22:16:18.000,AIR1,AIR7,2216,A380,True,3,sunny,82.2
Flight213,2023-04-10 06:03:00,2023-04-10 11:43:00,2023-04-10 06:06:45.000,2023-04-10 11:46:45.000,AIR6,AIR9,1787,A340,True,25,stormy,1387.5
Flight214,2023-09-15 21:29:00,2023-09-16 05:14:00,2023-09-15 21:33:55.200,2023-09-16 05:18:55.200,AIR6,AIR3,1810,Boeing 777,True,41,rainy,1918.8
Flight215,2023-02-22 13:02:00,2023-02-22 16:47:00,2023-02-22 13:04:45.600,2023-02-22 16:49:45.600,AIR3,AIR2,1730,A320,True,23,rainy,767.28
Flight216,2023-05-15 05:46:00,2023-05-15 09:32:00,2023-05-15 05:47:26.400,2023-05-15 09:33:26.400,AIR9,AIR7,1247,A319,True,12,rainy,377.28000000000003
Flight217,2023-09-23 13:57:00,2023-09-23 22:19:00,2023-09-23 14:01:12.000,2023-09-23 22:23:12.000,AIR6,AIR7,1837,A320,True,35,rainy,1218.0
Flight218,2023-07-21 00:29:00,2023-07-21 08:49:00,2023-07-21 00:34:38.400,2023-07-21 08:54:38.400,AIR3,AIR0,1394,Boeing 777,True,47,rainy,1917.6
Flight219,2023-11-27 00:37:00,2023-11-27 09:54:00,2023-11-27 00:37:36.000,2023-11-27 09:54:36.000,AIR5,AIR7,2441,A340,True,5,rainy,224.4
Flight220,2023-10-17 18:19:00,2023-10-18 02:12:00,2023-10-17 18:23:04.800,2023-10-18 02:16:04.800,AIR0,AIR8,1803,Boeing 777,True,34,rainy,1077.1200000000001
Flight221,2023-12-14 13:52:00,2023-12-14 16:48:00,2023-12-14 13:52:00.000,2023-12-14 16:48:00.000,AIR1,AIR0,305,A319,False,0,stormy,0.0
Flight222,2023-11-15 08:41:00,2023-11-15 17:07:00,2023-11-15 08:46:38.400,2023-11-15 17:12:38.400,AIR2,AIR4,687,A380,True,47,rainy,1139.28
Flight223,2023-05-31 16:21:00,2023-05-31 19:50:00,2023-05-31 16:23:00.000,2023-05-31 19:52:00.000,AIR5,AIR4,2213,A340,True,20,sunny,660.0
Flight224,2023-02-06 12:24:00,2023-02-06 15:18:00,2023-02-06 12:25:04.800,2023-02-06 15:19:04.800,AIR5,AIR0,2387,Boeing 777,True,9,rainy,267.84
Flight225,2023-03-20 01:27:00,2023-03-20 03:22:00,2023-03-20 01:27:07.200,2023-03-20 03:22:07.200,AIR9,AIR9,476,A340,True,1,rainy,26.160000000000004
Flight226,2023-03-29 19:37:00,2023-03-30 05:26:00,2023-03-29 19:41:18.000,2023-03-30 05:30:18.000,AIR3,AIR7,2062,A321,True,43,sunny,1307.2
Flight227,2023-02-24 10:12:00,2023-02-24 18:24:00,2023-02-24 10:16:03.000,2023-02-24 18:28:03.000,AIR1,AIR2,2303,A320,True,27,stormy,1069.2
Flight228,2023-10-16 00:54:00,2023-10-16 04:56:00,2023-10-16 00:55:24.000,2023-10-16 04:57:24.000,AIR9,AIR5,2306,A380,True,14,sunny,495.59999999999997
Flight229,2023-12-08 17:43:00,2023-12-09 00:18:00,2023-12-08 17:46:18.000,2023-12-09 00:21:18.000,AIR9,AIR8,2340,Boeing 777,True,33,sunny,1016.4
Flight230,2023-08-13 21:31:00,2023-08-13 23:25:00,2023-08-13 21:32:33.600,2023-08-13 23:26:33.600,AIR3,AIR9,154,A380,True,13,rainy,558.4799999999999
Flight231,2023-03-30 04:34:00,2023-03-30 14:15:00,2023-03-30 04:34:18.000,2023-03-30 14:15:18.000,AIR5,AIR1,1724,A380,True,2,stormy,88.2
Flight232,2023-03-02 22:56:00,2023-03-03 06:24:00,2023-03-02 22:59:36.000,2023-03-03 06:27:36.000,AIR3,AIR6,1087,Boeing 737,True,36,sunny,1252.8
Flight233,2023-10-08 07:41:00,2023-10-08 14:15:00,2023-10-08 07:45:03.000,2023-10-08 14:19:03.000,AIR2,AIR4,687,Boeing 777,True,27,stormy,1409.3999999999999
Flight234,2023-05-03 19:57:00,2023-05-03 21:06:00,2023-05-03 20:01:24.000,2023-05-03 21:10:24.000,AIR2,AIR5,1515,A320,True,44,sunny,924.0000000000001
Flight235,2023-07-14 06:27:00,2023-07-14 15:23:00,2023-07-14 06:28:40.800,2023-07-14 15:24:40.800,AIR1,AIR3,2410,A320,True,14,rainy,665.28
Flight236,2023-11-20 05:57:00,2023-11-20 12:01:00,2023-11-20 05:59:16.800,2023-11-20 12:03:16.800,AIR3,AIR8,2245,Boeing 777,True,19,rainy,642.96
Flight237,2023-07-10 05:02:00,2023-07-10 11:40:00,2023-07-10 05:04:45.600,2023-07-10 11:42:45.600,AIR8,AIR6,1428,Boeing 777,True,23,rainy,850.0799999999999
Flight238,2023-05-24 10:38:00,2023-05-24 12:23:00,2023-05-24 10:42:40.800,2023-05-24 12:27:40.800,AIR9,AIR7,1247,A319,True,39,rainy,1057.68
Flight239,2023-05-25 09:15:00,2023-05-25 14:07:00,2023-05-25 09:16:54.000,2023-05-25 14:08:54.000,AIR2,AIR8,182,A319,True,19,sunny,573.8
Flight240,2023-07-12 23:38:00,2023-07-13 05:49:00,2023-07-12 23:40:42.000,2023-07-13 05:51:42.000,AIR9,AIR9,476,A340,True,18,stormy,739.8000000000001
Flight241,2023-10-06 23:02:00,2023-10-07 02:52:00,2023-10-06 23:03:03.000,2023-10-07 02:53:03.000,AIR8,AIR5,2288,A321,True,7,stormy,384.3
Flight242,2023-12-06 08:20:00,2023-12-06 12:43:00,2023-12-06 08:24:57.000,2023-12-06 12:47:57.000,AIR9,AIR6,937,A321,True,33,stormy,1623.6000000000001
Flight243,2023-03-09 18:20:00,2023-03-10 03:39:00,2023-03-09 18:24:48.000,2023-03-10 03:43:48.000,AIR5,AIR2,413,A380,True,40,rainy,1507.2
Flight244,2023-06-06 21:42:00,2023-06-07 04:04:00,2023-06-06 21:44:33.000,2023-06-07 04:06:33.000,AIR3,AIR5,656,A321,True,17,stormy,943.4999999999999
Flight245,2023-04-28 01:57:00,2023-04-28 04:26:00,2023-04-28 01:59:09.600,2023-04-28 04:28:09.600,AIR7,AIR8,682,Boeing 737,True,18,rainy,816.4799999999999
Flight246,2023-07-27 05:53:00,2023-07-27 14:12:00,2023-07-27 05:56:07.200,2023-07-27 14:15:07.200,AIR5,AIR6,416,A340,True,26,rainy,1004.6399999999999
Flight247,2023-04-28 10:14:00,2023-04-28 13:19:00,2023-04-28 10:19:24.000,2023-04-28 13:24:24.000,AIR6,AIR5,896,Boeing 777,True,36,stormy,2030.4
Flight248,2023-06-15 09:22:00,2023-06-15 10:56:00,2023-06-15 09:23:12.000,2023-06-15 10:57:12.000,AIR9,AIR9,476,Boeing 777,True,8,stormy,345.59999999999997
Flight249,2023-01-12 19:52:00,2023-01-13 02:47:00,2023-01-12 19:52:21.600,2023-01-13 02:47:21.600,AIR8,AIR3,1389,A340,True,3,rainy,102.96000000000001
Flight250,2023-03-19 08:17:00,2023-03-19 14:48:00,2023-03-19 08:18:24.000,2023-03-19 14:49:24.000,AIR1,AIR1,388,A319,True,14,sunny,464.79999999999995
Flight251,2023-10-24 11:56:00,2023-10-24 16:26:00,2023-10-24 12:00:19.200,2023-10-24 16:30:19.200,AIR2,AIR1,2256,A319,True,36,rainy,863.9999999999999
Flight252,2023-07-05 02:24:00,2023-07-05 04:50:00,2023-07-05 02:26:54.000,2023-07-05 04:52:54.000,AIR1,AIR6,270,A380,True,29,sunny,812.0
Flight253,2023-01-26 16:02:00,2023-01-26 23:01:00,2023-01-26 16:04:06.000,2023-01-26 23:03:06.000,AIR5,AIR6,416,Boeing 737,True,21,sunny,722.4
Flight254,2023-08-21 02:32:00,2023-08-21 06:51:00,2023-08-21 02:37:15.000,2023-08-21 06:56:15.000,AIR7,AIR6,353,Boeing 737,True,35,stormy,1680.0
Flight255,2023-04-22 23:25:00,2023-04-23 03:10:00,2023-04-22 23:25:14.400,2023-04-23 03:10:14.400,AIR5,AIR5,915,Boeing 737,True,2,rainy,80.16000000000001
Flight256,2023-03-23 14:26:00,2023-03-23 16:18:00,2023-03-23 14:32:18.000,2023-03-23 16:24:18.000,AIR7,AIR1,957,Boeing 777,True,42,stormy,1902.6
Flight257,2023-10-11 01:07:00,2023-10-11 03:22:00,2023-10-11 01:07:45.000,2023-10-11 03:22:45.000,AIR9,AIR2,1663,A321,True,5,stormy,220.5
Flight258,2023-07-05 15:25:00,2023-07-05 16:32:00,2023-07-05 15:29:55.200,2023-07-05 16:36:55.200,AIR9,AIR2,1663,Boeing 777,True,41,rainy,1525.2
Flight259,2023-07-20 12:50:00,2023-07-20 15:28:00,2023-07-20 12:52:24.000,2023-07-20 15:30:24.000,AIR2,AIR8,182,A319,True,24,sunny,556.8
Flight260,2023-11-30 13:07:00,2023-11-30 15:56:00,2023-11-30 13:13:45.000,2023-11-30 16:02:45.000,AIR9,AIR7,1247,A319,True,45,stormy,2403.0
Flight261,2023-04-30 16:39:00,2023-05-01 00:25:00,2023-04-30 16:39:21.600,2023-05-01 00:25:21.600,AIR5,AIR2,413,A380,True,3,rainy,115.20000000000002
Flight262,2023-08-05 19:16:00,2023-08-05 22:41:00,2023-08-05 19:19:43.200,2023-08-05 22:44:43.200,AIR2,AIR0,469,A380,True,31,rainy,1331.76
Flight263,2023-05-23 17:36:00,2023-05-24 01:27:00,2023-05-23 17:41:09.600,2023-05-24 01:32:09.600,AIR9,AIR0,1917,Boeing 737,True,43,rainy,1362.24
Flight264,2023-08-13 20:48:00,2023-08-14 00:21:00,2023-08-13 20:54:45.000,2023-08-14 00:27:45.000,AIR9,AIR9,476,Boeing 777,True,45,stormy,1363.5
Flight265,2023-01-16 06:28:00,2023-01-16 07:55:00,2023-01-16 06:28:36.000,2023-01-16 07:55:36.000,AIR9,AIR8,2340,A321,True,4,stormy,240.0
Flight266,2023-10-29 05:21:00,2023-10-29 13:57:00,2023-10-29 05:21:00.000,2023-10-29 13:57:00.000,AIR6,AIR3,1810,Boeing 777,False,0,sunny,0.0
Flight267,2023-06-27 22:38:00,2023-06-28 04:57:00,2023-06-27 22:39:54.000,2023-06-28 04:58:54.000,AIR9,AIR1,446,Boeing 737,True,19,sunny,520.6
Flight268,2023-06-27 22:52:00,2023-06-28 03:16:00,2023-06-27 22:58:09.000,2023-06-28 03:22:09.000,AIR0,AIR9,2051,Boeing 737,True,41,stormy,1439.1000000000001
Flight269,2023-05-04 21:15:00,2023-05-04 22:56:00,2023-05-04 21:17:00.000,2023-05-04 22:58:00.000,AIR5,AIR0,2387,A320,True,20,sunny,412.0
Flight270,2023-11-15 03:20:00,2023-11-15 04:56:00,2023-11-15 03:21:42.000,2023-11-15 04:57:42.000,AIR0,AIR8,1803,A340,True,17,sunny,584.8
Flight271,2023-09-06 21:22:00,2023-09-07 06:41:00,2023-09-06 21:26:12.000,2023-09-07 06:45:12.000,AIR2,AIR2,426,A340,True,28,stormy,1663.2
Flight272,2023-11-19 14:20:00,2023-11-19 18:22:00,2023-11-19 14:23:27.000,2023-11-19 18:25:27.000,AIR7,AIR8,682,A319,True,23,stormy,1124.7
Flight273,2023-04-23 21:07:00,2023-04-24 00:48:00,2023-04-23 21:12:51.000,2023-04-24 00:53:51.000,AIR3,AIR3,1891,A380,True,39,stormy,1497.6
Flight274,2023-08-24 08:22:00,2023-08-24 16:57:00,2023-08-24 08:26:12.000,2023-08-24 17:01:12.000,AIR7,AIR5,401,Boeing 777,True,28,stormy,1444.8
Flight275,2023-05-25 11:00:00,2023-05-25 13:53:00,2023-05-25 11:05:24.000,2023-05-25 13:58:24.000,AIR0,AIR7,1290,Boeing 777,True,45,rainy,1641.6000000000001
Flight276,2023-08-04 16:30:00,2023-08-05 01:12:00,2023-08-04 16:33:36.000,2023-08-05 01:15:36.000,AIR7,AIR0,2147,A320,True,24,stormy,1389.6000000000001
Flight277,2023-10-13 13:39:00,2023-10-13 21:10:00,2023-10-13 13:42:14.400,2023-10-13 21:13:14.400,AIR3,AIR4,2443,A340,True,27,rainy,1283.0400000000002
Flight278,2023-04-25 10:25:00,2023-04-25 19:27:00,2023-04-25 10:30:24.000,2023-04-25 19:32:24.000,AIR6,AIR5,896,A319,True,36,stormy,1922.4
Flight279,2023-06-25 03:27:00,2023-06-25 13:27:00,2023-06-25 03:28:33.600,2023-06-25 13:28:33.600,AIR0,AIR3,1613,A380,True,13,rainy,570.9599999999999
Flight280,2023-05-26 23:26:00,2023-05-27 01:35:00,2023-05-26 23:30:39.000,2023-05-27 01:39:39.000,AIR7,AIR2,847,A321,True,31,stormy,1348.5
Flight281,2023-05-12 19:45:00,2023-05-12 21:43:00,2023-05-12 19:48:57.600,2023-05-12 21:46:57.600,AIR9,AIR8,2340,Boeing 777,True,33,rainy,997.92
Flight282,2023-11-27 13:26:00,2023-11-27 19:36:00,2023-11-27 13:29:45.000,2023-11-27 19:39:45.000,AIR3,AIR9,154,Boeing 777,True,25,stormy,1500.0
Flight283,2023-02-14 17:37:00,2023-02-14 19:39:00,2023-02-14 17:42:31.200,2023-02-14 19:44:31.200,AIR1,AIR2,2303,A321,True,46,rainy,1622.8799999999999
Flight284,2023-12-28 21:33:00,2023-12-28 23:58:00,2023-12-28 21:37:30.000,2023-12-29 00:02:30.000,AIR3,AIR3,1891,A340,True,45,sunny,1107.0
Flight285,2023-06-21 17:02:00,2023-06-22 02:26:00,2023-06-21 17:05:42.000,2023-06-22 02:29:42.000,AIR5,AIR1,1724,A340,True,37,sunny,1265.4
Flight286,2023-05-28 16:03:00,2023-05-29 00:11:00,2023-05-28 16:05:51.000,2023-05-29 00:13:51.000,AIR4,AIR5,1345,A320,True,19,stormy,1111.5
Flight287,2023-04-27 09:58:00,2023-04-27 18:14:00,2023-04-27 10:00:06.000,2023-04-27 18:16:06.000,AIR7,AIR3,1358,A380,True,21,sunny,546.0
Flight288,2023-07-28 12:00:00,2023-07-28 20:32:00,2023-07-28 12:04:06.000,2023-07-28 20:36:06.000,AIR5,AIR3,223,A319,True,41,sunny,1000.3999999999999
Flight289,2023-05-07 07:27:00,2023-05-07 11:47:00,2023-05-07 07:33:27.000,2023-05-07 11:53:27.000,AIR0,AIR9,2051,A319,True,43,stormy,2489.7000000000003
Flight290,2023-06-03 21:15:00,2023-06-04 00:19:00,2023-06-03 21:17:33.000,2023-06-04 00:21:33.000,AIR3,AIR2,1730,A320,True,17,stormy,663.0
Flight291,2023-09-18 07:55:00,2023-09-18 11:41:00,2023-09-18 07:57:33.000,2023-09-18 11:43:33.000,AIR1,AIR2,2303,A321,True,17,stormy,739.5
Flight292,2023-05-14 13:16:00,2023-05-14 19:39:00,2023-05-14 13:21:51.000,2023-05-14 19:44:51.000,AIR3,AIR3,1891,Boeing 737,True,39,stormy,2176.2
Flight293,2023-03-31 15:29:00,2023-03-31 18:32:00,2023-03-31 15:33:48.000,2023-03-31 18:36:48.000,AIR1,AIR4,1146,Boeing 777,True,48,sunny,1660.8
Flight294,2023-04-30 20:42:00,2023-04-30 22:50:00,2023-04-30 20:45:42.000,2023-04-30 22:53:42.000,AIR1,AIR7,2216,A320,True,37,sunny,1124.8
Flight295,2023-04-07 06:09:00,2023-04-07 09:39:00,2023-04-07 06:11:36.000,2023-04-07 09:41:36.000,AIR1,AIR1,388,Boeing 777,True,26,sunny,873.6
Flight296,2023-04-11 13:11:00,2023-04-11 20:17:00,2023-04-11 13:15:48.000,2023-04-11 20:21:48.000,AIR2,AIR6,2038,A319,True,40,rainy,1776.0
Flight297,2023-11-29 06:56:00,2023-11-29 08:03:00,2023-11-29 06:56:36.000,2023-11-29 08:03:36.000,AIR5,AIR2,413,A340,True,6,sunny,183.6
Flight298,2023-03-10 00:50:00,2023-03-10 05:47:00,2023-03-10 00:55:52.800,2023-03-10 05:52:52.800,AIR6,AIR4,1977,Boeing 737,True,49,rainy,1928.6399999999999
Flight299,2023-10-25 19:36:00,2023-10-26 03:03:00,2023-10-25 19:36:54.000,2023-10-26 03:03:54.000,AIR3,AIR7,2062,A321,True,6,stormy,311.40000000000003
Flight300,2023-04-17 22:18:00,2023-04-18 07:25:00,2023-04-17 22:20:24.000,2023-04-18 07:27:24.000,AIR2,AIR4,687,Boeing 737,True,16,stormy,811.1999999999999
Flight301,2023-08-16 23:40:00,2023-08-17 06:04:00,2023-08-16 23:40:21.600,2023-08-17 06:04:21.600,AIR6,AIR8,1750,Boeing 777,True,3,rainy,79.2
