scheduled_departure_time,scheduled_arrival_time,departure_airport,arrival_airport,weather,airline,temperature,visibility,wind_speed,wind_direction,aircraft_model,on_time
2022-01-10 01:00:00,2022-01-10 06:00:00,JFK,LHR,cloudy,WN,25,313,18.866459442448214,tailwind,B747,False
2022-01-10 02:00:00,2022-01-10 05:00:00,JFK,LHR,cloudy,AA,-1,383,42.38367169572409,crosswind,B737,False
2022-01-10 03:00:00,2022-01-10 06:00:00,JFK,HND,rainy,UA,1,1716,22.936766408875616,headwind,B747,False
2022-01-10 04:00:00,2022-01-10 05:00:00,DFW,HND,cloudy,AA,8,625,1.0880653018531161,tailwind,A350,True
2022-01-10 05:00:00,2022-01-10 07:00:00,DFW,CDG,cloudy,UA,18,853,0.28453521760478884,tailwind,A319,True
2022-01-10 06:00:00,2022-01-10 07:00:00,LAX,PEK,rainy,AA,27,1367,26.530038463841457,headwind,B767,False
2022-01-10 07:00:00,2022-01-10 12:00:00,ORD,LHR,sunny,UA,1,1676,8.562649816286653,headwind,A380,True
2022-01-10 08:00:00,2022-01-10 09:00:00,LAX,CDG,cloudy,WN,10,547,34.539940419200114,crosswind,B757,False
2022-01-10 09:00:00,2022-01-10 13:00:00,LAX,PEK,rainy,WN,-9,511,10.833384154668394,headwind,B787,False
2022-01-10 10:00:00,2022-01-10 13:00:00,DFW,LHR,rainy,WN,8,1098,22.435215512715043,crosswind,B777,False
2022-01-10 11:00:00,2022-01-10 12:00:00,JFK,HND,rainy,DL,5,1133,31.123605206370566,crosswind,A320,False
2022-01-10 12:00:00,2022-01-10 13:00:00,JFK,HND,cloudy,WN,21,1803,20.414852248306666,crosswind,B767,False
2022-01-10 13:00:00,2022-01-10 15:00:00,ORD,HND,sunny,UA,12,286,34.62242022144798,crosswind,A350,False
2022-01-10 14:00:00,2022-01-10 16:00:00,ORD,HND,sunny,WN,18,1601,13.22332982583788,tailwind,A380,True
2022-01-10 15:00:00,2022-01-10 16:00:00,DFW,LHR,cloudy,WN,18,974,25.483577796076464,crosswind,A380,False
2022-01-10 16:00:00,2022-01-10 20:00:00,DFW,HND,rainy,UA,29,1106,-1.9258081242011351,tailwind,B777,False
2022-01-10 17:00:00,2022-01-10 18:00:00,LAX,HND,rainy,DL,-1,1872,12.533134451015155,tailwind,B767,False
2022-01-10 18:00:00,2022-01-10 22:00:00,ORD,LHR,sunny,UA,13,1588,6.63198857793058,tailwind,A380,True
2022-01-10 19:00:00,2022-01-10 20:00:00,ORD,HND,sunny,WN,-4,324,22.758817113725012,headwind,A330,False
2022-01-10 20:00:00,2022-01-11 01:00:00,DFW,HND,sunny,WN,29,429,18.721292992143134,headwind,A321,False
2022-01-10 21:00:00,2022-01-11 02:00:00,LAX,PEK,cloudy,UA,0,602,35.76098086313232,crosswind,B767,False
2022-01-10 22:00:00,2022-01-10 23:00:00,DFW,PEK,cloudy,UA,-1,363,25.491613108973848,headwind,A350,False
2022-01-10 23:00:00,2022-01-11 01:00:00,LAX,CDG,sunny,AA,-8,1833,30.63041940911202,crosswind,B767,False
2022-01-11 00:00:00,2022-01-11 04:00:00,LAX,LHR,cloudy,DL,23,1955,-2.0022284100698027,tailwind,A350,True
2022-01-11 01:00:00,2022-01-11 06:00:00,ORD,LHR,cloudy,WN,4,1135,23.35675156515339,headwind,A350,False
2022-01-11 02:00:00,2022-01-11 06:00:00,JFK,LHR,cloudy,AA,19,1784,1.7423902846217272,tailwind,A330,True
2022-01-11 03:00:00,2022-01-11 06:00:00,JFK,PEK,cloudy,UA,0,285,10.833329606409922,crosswind,A321,False
2022-01-11 04:00:00,2022-01-11 06:00:00,ORD,CDG,rainy,UA,-10,1665,26.43172298928758,headwind,B737,False
2022-01-11 05:00:00,2022-01-11 07:00:00,LAX,CDG,sunny,AA,22,277,5.052447066453274,tailwind,A350,False
2022-01-11 06:00:00,2022-01-11 09:00:00,JFK,HND,sunny,UA,12,1390,15.389895322960726,crosswind,B787,True
2022-01-11 07:00:00,2022-01-11 09:00:00,ORD,PEK,rainy,WN,0,1795,30.25939782257565,crosswind,B747,False
2022-01-11 08:00:00,2022-01-11 13:00:00,DFW,HND,sunny,DL,-3,494,13.316670294134273,headwind,A321,False
2022-01-11 09:00:00,2022-01-11 12:00:00,ORD,LHR,cloudy,DL,11,985,13.49862540000952,crosswind,A350,True
2022-01-11 10:00:00,2022-01-11 15:00:00,DFW,PEK,sunny,UA,10,1948,24.359194438168686,crosswind,B787,False
2022-01-11 11:00:00,2022-01-11 16:00:00,DFW,HND,cloudy,AA,28,1289,43.32896787948475,crosswind,B787,False
2022-01-11 12:00:00,2022-01-11 15:00:00,DFW,CDG,sunny,DL,6,818,35.44656998835373,crosswind,A330,False
2022-01-11 13:00:00,2022-01-11 17:00:00,LAX,CDG,sunny,WN,7,350,5.2952047456943205,tailwind,A350,False
2022-01-11 14:00:00,2022-01-11 18:00:00,JFK,LHR,cloudy,WN,13,1039,26.95164154840407,crosswind,B787,False
2022-01-11 15:00:00,2022-01-11 17:00:00,DFW,LHR,rainy,WN,29,499,29.49876838475521,crosswind,B777,False
2022-01-11 16:00:00,2022-01-11 19:00:00,JFK,PEK,sunny,AA,22,295,13.56568804255808,headwind,B787,False
2022-01-11 17:00:00,2022-01-11 22:00:00,DFW,CDG,cloudy,UA,29,570,26.303812086188195,crosswind,A319,False
2022-01-11 18:00:00,2022-01-11 22:00:00,ORD,PEK,rainy,AA,-10,1327,1.0652242655441164,tailwind,A350,False
2022-01-11 19:00:00,2022-01-11 23:00:00,LAX,CDG,cloudy,AA,4,525,31.73876359686293,crosswind,A380,False
2022-01-11 20:00:00,2022-01-11 22:00:00,ORD,HND,sunny,AA,-7,1235,40.344289665843135,crosswind,B737,False
2022-01-11 21:00:00,2022-01-11 23:00:00,DFW,HND,sunny,UA,-5,1898,21.506593593630047,tailwind,B777,False
2022-01-11 22:00:00,2022-01-12 00:00:00,ORD,PEK,cloudy,DL,27,1704,38.54137741482059,crosswind,A330,False
2022-01-11 23:00:00,2022-01-12 01:00:00,ORD,PEK,rainy,DL,1,544,11.787614375115922,headwind,A319,False
2022-01-12 00:00:00,2022-01-12 03:00:00,LAX,CDG,rainy,DL,-9,286,32.845775670999906,headwind,B777,False
2022-01-12 01:00:00,2022-01-12 02:00:00,ORD,PEK,sunny,WN,-7,1045,18.54020425364428,crosswind,B747,True
2022-01-12 02:00:00,2022-01-12 06:00:00,DFW,LHR,rainy,AA,-4,1327,27.823181219385432,headwind,A330,False
2022-01-12 03:00:00,2022-01-12 05:00:00,LAX,CDG,sunny,DL,24,330,3.8291897005994606,tailwind,A320,False
2022-01-12 04:00:00,2022-01-12 09:00:00,ORD,CDG,sunny,DL,17,924,16.581883634819786,tailwind,A350,True
2022-01-12 05:00:00,2022-01-12 09:00:00,LAX,CDG,rainy,WN,8,866,32.06344276812092,headwind,B737,False
2022-01-12 06:00:00,2022-01-12 08:00:00,DFW,CDG,cloudy,WN,-1,1464,9.406326318778262,tailwind,B787,True
2022-01-12 07:00:00,2022-01-12 09:00:00,JFK,LHR,rainy,UA,26,873,18.958696033427223,tailwind,B777,False
2022-01-12 08:00:00,2022-01-12 11:00:00,ORD,HND,rainy,DL,3,1757,17.726268726339978,tailwind,B767,False
2022-01-12 09:00:00,2022-01-12 10:00:00,ORD,LHR,cloudy,WN,14,852,31.444168565329278,crosswind,B757,False
2022-01-12 10:00:00,2022-01-12 11:00:00,ORD,HND,cloudy,UA,29,1044,11.551022559810331,headwind,B777,True
2022-01-12 11:00:00,2022-01-12 14:00:00,DFW,PEK,sunny,UA,-3,1003,22.65955971350492,crosswind,A321,False
2022-01-12 12:00:00,2022-01-12 17:00:00,ORD,HND,sunny,UA,15,1709,29.00252517984127,crosswind,B767,False
2022-01-12 13:00:00,2022-01-12 14:00:00,ORD,LHR,cloudy,UA,3,663,25.62173156811678,headwind,B757,False
2022-01-12 14:00:00,2022-01-12 19:00:00,ORD,PEK,cloudy,WN,20,1693,-0.3877063925554558,tailwind,A380,True
2022-01-12 15:00:00,2022-01-12 19:00:00,ORD,PEK,sunny,DL,-4,1055,19.34243988675803,crosswind,B777,True
2022-01-12 16:00:00,2022-01-12 20:00:00,DFW,PEK,cloudy,WN,-2,451,37.624221223951224,crosswind,A330,False
2022-01-12 17:00:00,2022-01-12 18:00:00,DFW,LHR,sunny,DL,16,476,19.014465499146034,headwind,B767,False
2022-01-12 18:00:00,2022-01-12 19:00:00,DFW,HND,rainy,AA,0,217,18.734230120155445,headwind,B757,False
2022-01-12 19:00:00,2022-01-12 23:00:00,JFK,PEK,cloudy,UA,24,1409,24.800425289636657,headwind,A380,False
2022-01-12 20:00:00,2022-01-13 00:00:00,DFW,LHR,rainy,WN,15,1350,22.08107914009561,crosswind,A350,False
2022-01-12 21:00:00,2022-01-12 22:00:00,DFW,CDG,rainy,WN,-6,1654,32.510317562580866,crosswind,A330,False
2022-01-12 22:00:00,2022-01-13 02:00:00,LAX,PEK,sunny,UA,0,491,20.75451541668213,crosswind,B737,False
2022-01-12 23:00:00,2022-01-13 00:00:00,LAX,HND,rainy,DL,3,970,20.05167879228216,tailwind,B787,False
2022-01-13 00:00:00,2022-01-13 03:00:00,JFK,CDG,sunny,DL,20,1810,21.446964163867897,crosswind,A330,False
2022-01-13 01:00:00,2022-01-13 03:00:00,LAX,HND,sunny,WN,21,1201,1.9132187695320582,tailwind,A321,True
2022-01-13 02:00:00,2022-01-13 03:00:00,DFW,LHR,rainy,AA,24,1985,37.80369428165953,crosswind,A350,False
2022-01-13 03:00:00,2022-01-13 08:00:00,LAX,LHR,cloudy,UA,28,324,18.66296259603429,tailwind,B747,False
2022-01-13 04:00:00,2022-01-13 05:00:00,JFK,PEK,sunny,DL,13,1938,12.034944438476522,tailwind,A319,True
2022-01-13 05:00:00,2022-01-13 09:00:00,LAX,HND,sunny,WN,24,1551,36.05260490281805,headwind,A319,False
2022-01-13 06:00:00,2022-01-13 11:00:00,LAX,HND,cloudy,AA,6,478,22.423579187337978,crosswind,A350,False
2022-01-13 07:00:00,2022-01-13 12:00:00,DFW,CDG,rainy,WN,12,1448,5.466467068112635,tailwind,A320,False
2022-01-13 08:00:00,2022-01-13 10:00:00,LAX,CDG,sunny,AA,15,1883,29.446615765484335,headwind,B777,False
2022-01-13 09:00:00,2022-01-13 10:00:00,ORD,PEK,cloudy,AA,1,1082,16.64517671771279,headwind,A380,True
2022-01-13 10:00:00,2022-01-13 13:00:00,DFW,PEK,rainy,DL,-3,567,22.257400952052002,headwind,B757,False
2022-01-13 11:00:00,2022-01-13 16:00:00,LAX,LHR,cloudy,UA,-6,1126,38.09348062873113,headwind,B757,False
2022-01-13 12:00:00,2022-01-13 17:00:00,DFW,CDG,cloudy,UA,18,1964,14.774358277341102,crosswind,A321,True
2022-01-13 13:00:00,2022-01-13 16:00:00,ORD,PEK,cloudy,AA,15,1271,29.22667807068732,crosswind,B747,False
2022-01-13 14:00:00,2022-01-13 19:00:00,LAX,CDG,cloudy,AA,26,1840,36.010142795529966,crosswind,B787,False
2022-01-13 15:00:00,2022-01-13 19:00:00,DFW,CDG,rainy,AA,0,1249,14.526044519560166,crosswind,A319,False
2022-01-13 16:00:00,2022-01-13 19:00:00,DFW,PEK,rainy,DL,9,1783,24.00887132386155,tailwind,B767,False
2022-01-13 17:00:00,2022-01-13 21:00:00,DFW,HND,sunny,AA,11,859,14.33909563471317,headwind,A320,True
2022-01-13 18:00:00,2022-01-13 19:00:00,LAX,HND,cloudy,WN,13,251,30.247761938332104,crosswind,B747,False
2022-01-13 19:00:00,2022-01-13 20:00:00,JFK,PEK,cloudy,AA,21,725,18.93085267743237,headwind,B787,True
2022-01-13 20:00:00,2022-01-13 21:00:00,DFW,LHR,sunny,AA,19,1497,6.691085749615384,tailwind,A319,True
2022-01-13 21:00:00,2022-01-14 01:00:00,ORD,CDG,cloudy,WN,22,805,23.86029633423199,headwind,B747,False
2022-01-13 22:00:00,2022-01-14 03:00:00,ORD,HND,rainy,UA,10,1111,20.916424010056925,headwind,B747,False
2022-01-13 23:00:00,2022-01-14 04:00:00,ORD,LHR,rainy,UA,6,1279,28.260876368241803,crosswind,B747,False
2022-01-14 00:00:00,2022-01-14 03:00:00,ORD,HND,sunny,AA,-9,1018,8.556167991106804,tailwind,A330,True
2022-01-14 01:00:00,2022-01-14 04:00:00,LAX,LHR,rainy,DL,-6,1261,22.88788847254827,headwind,B747,False
2022-01-14 02:00:00,2022-01-14 07:00:00,ORD,PEK,rainy,DL,20,842,12.56931975887945,headwind,A320,False
2022-01-14 03:00:00,2022-01-14 05:00:00,DFW,LHR,sunny,AA,19,1979,27.581167571512605,headwind,A350,False
2022-01-14 04:00:00,2022-01-14 08:00:00,DFW,LHR,sunny,UA,-1,427,34.11153684579969,headwind,A319,False
2022-01-14 05:00:00,2022-01-14 09:00:00,DFW,CDG,rainy,UA,23,765,18.795089737558484,crosswind,A330,False
2022-01-14 06:00:00,2022-01-14 10:00:00,ORD,LHR,sunny,DL,-9,922,4.739537404879188,tailwind,A380,True
2022-01-14 07:00:00,2022-01-14 09:00:00,DFW,PEK,sunny,AA,15,1261,14.228957170231391,tailwind,B747,True
2022-01-14 08:00:00,2022-01-14 11:00:00,DFW,HND,rainy,UA,6,1132,10.927617768930324,tailwind,A321,False
2022-01-14 09:00:00,2022-01-14 12:00:00,LAX,CDG,rainy,UA,16,311,29.02068030823846,crosswind,A380,False
2022-01-14 10:00:00,2022-01-14 14:00:00,DFW,LHR,sunny,UA,23,1290,9.184218673662583,tailwind,B767,True
2022-01-14 11:00:00,2022-01-14 14:00:00,LAX,LHR,sunny,WN,-1,1500,4.6717475344855695,tailwind,B777,True
2022-01-14 12:00:00,2022-01-14 16:00:00,LAX,LHR,sunny,UA,29,1625,18.565106180403095,tailwind,B737,True
2022-01-14 13:00:00,2022-01-14 18:00:00,DFW,LHR,sunny,UA,17,1432,27.554699732105256,crosswind,A330,False
2022-01-14 14:00:00,2022-01-14 19:00:00,LAX,HND,rainy,AA,-4,578,25.770986789143624,crosswind,B777,False
2022-01-14 15:00:00,2022-01-14 18:00:00,JFK,HND,cloudy,DL,16,330,16.048672107968724,crosswind,B777,False
2022-01-14 16:00:00,2022-01-14 18:00:00,JFK,HND,cloudy,WN,18,1830,24.586308602668645,crosswind,A319,False
2022-01-14 17:00:00,2022-01-14 20:00:00,LAX,LHR,sunny,UA,-9,915,-1.624458679220303,tailwind,B757,True
2022-01-14 18:00:00,2022-01-14 19:00:00,DFW,CDG,cloudy,DL,11,1070,7.288684755066161,tailwind,B767,True
2022-01-14 19:00:00,2022-01-14 23:00:00,LAX,PEK,sunny,DL,6,609,21.403909751189975,tailwind,A350,False
2022-01-14 20:00:00,2022-01-14 21:00:00,DFW,LHR,sunny,UA,7,309,40.50434350659291,crosswind,A321,False
2022-01-14 21:00:00,2022-01-15 00:00:00,ORD,CDG,cloudy,AA,-4,1549,18.635980399760182,headwind,A380,True
2022-01-14 22:00:00,2022-01-15 03:00:00,LAX,CDG,cloudy,DL,7,479,2.194877786289475,tailwind,B767,False
2022-01-14 23:00:00,2022-01-15 03:00:00,LAX,PEK,rainy,DL,-5,370,14.906511434453375,crosswind,B767,False
2022-01-15 00:00:00,2022-01-15 03:00:00,JFK,CDG,sunny,DL,23,993,4.539535124752788,tailwind,B787,True
2022-01-15 01:00:00,2022-01-15 03:00:00,DFW,LHR,sunny,DL,-6,1876,29.424803615474676,headwind,B767,False
2022-01-15 02:00:00,2022-01-15 05:00:00,JFK,PEK,sunny,UA,21,589,19.903656684407405,crosswind,B767,False
2022-01-15 03:00:00,2022-01-15 05:00:00,ORD,PEK,cloudy,DL,27,1886,9.696365519169298,tailwind,B737,True
2022-01-15 04:00:00,2022-01-15 09:00:00,ORD,PEK,rainy,UA,9,568,7.042972376485849,tailwind,A319,False
2022-01-15 05:00:00,2022-01-15 07:00:00,LAX,PEK,rainy,WN,26,1542,28.594428798462427,headwind,B747,False
2022-01-15 06:00:00,2022-01-15 07:00:00,DFW,LHR,sunny,UA,29,1738,28.846653526983964,crosswind,B747,False
2022-01-15 07:00:00,2022-01-15 08:00:00,JFK,CDG,sunny,AA,-4,1481,15.304678849655232,headwind,A320,True
2022-01-15 08:00:00,2022-01-15 09:00:00,JFK,HND,cloudy,AA,3,861,18.360831277846785,headwind,B747,True
2022-01-15 09:00:00,2022-01-15 10:00:00,DFW,HND,sunny,WN,-9,1787,25.97626838752503,crosswind,B767,False
2022-01-15 10:00:00,2022-01-15 11:00:00,ORD,HND,sunny,WN,-4,613,15.396312930104108,headwind,A380,True
2022-01-15 11:00:00,2022-01-15 13:00:00,ORD,LHR,cloudy,AA,16,1409,24.053627243836686,crosswind,B747,False
2022-01-15 12:00:00,2022-01-15 13:00:00,JFK,HND,rainy,AA,-8,1806,35.49219692009538,headwind,B757,False
2022-01-15 13:00:00,2022-01-15 17:00:00,LAX,CDG,sunny,AA,2,247,8.760909556011798,headwind,A350,False
2022-01-15 14:00:00,2022-01-15 16:00:00,JFK,PEK,sunny,AA,13,330,27.84518469706449,headwind,A380,False
2022-01-15 15:00:00,2022-01-15 20:00:00,ORD,LHR,cloudy,DL,10,1360,16.69942335806811,crosswind,A320,True
2022-01-15 16:00:00,2022-01-15 18:00:00,DFW,HND,sunny,WN,-7,1507,23.88332519587536,crosswind,A319,False
2022-01-15 17:00:00,2022-01-15 20:00:00,LAX,HND,sunny,UA,-7,849,37.91369412432884,crosswind,B747,False
2022-01-15 18:00:00,2022-01-15 23:00:00,JFK,CDG,cloudy,UA,27,387,20.62876573281329,tailwind,A319,False
2022-01-15 19:00:00,2022-01-15 20:00:00,JFK,HND,rainy,DL,8,1798,25.32896252178374,crosswind,A321,False
2022-01-15 20:00:00,2022-01-15 21:00:00,DFW,LHR,cloudy,AA,-6,727,8.504398025323322,tailwind,B777,True
2022-01-15 21:00:00,2022-01-16 00:00:00,JFK,CDG,cloudy,AA,-3,347,27.5947303625571,headwind,A330,False
2022-01-15 22:00:00,2022-01-15 23:00:00,DFW,HND,sunny,DL,7,979,2.7923508211584087,tailwind,A350,True
2022-01-15 23:00:00,2022-01-16 04:00:00,JFK,LHR,cloudy,AA,17,1584,28.90441156557846,headwind,A321,False
2022-01-16 00:00:00,2022-01-16 05:00:00,ORD,CDG,rainy,DL,22,1535,32.113749477899916,crosswind,A321,False
2022-01-16 01:00:00,2022-01-16 06:00:00,JFK,CDG,rainy,DL,16,1345,15.975906157997553,tailwind,B787,False
2022-01-16 02:00:00,2022-01-16 04:00:00,LAX,LHR,rainy,DL,4,1115,29.119813690345982,headwind,A330,False
2022-01-16 03:00:00,2022-01-16 05:00:00,ORD,PEK,rainy,DL,3,1860,34.12824444759551,headwind,A330,False
2022-01-16 04:00:00,2022-01-16 09:00:00,ORD,LHR,cloudy,UA,0,1230,11.554054308359254,tailwind,A321,True
2022-01-16 05:00:00,2022-01-16 07:00:00,ORD,PEK,cloudy,AA,29,698,9.291123763771434,headwind,B787,True
2022-01-16 06:00:00,2022-01-16 08:00:00,ORD,CDG,cloudy,WN,15,1966,5.146610193554571,tailwind,A380,True
2022-01-16 07:00:00,2022-01-16 11:00:00,LAX,CDG,rainy,WN,21,947,14.923997156580718,headwind,B737,False
2022-01-16 08:00:00,2022-01-16 10:00:00,JFK,LHR,cloudy,AA,11,482,16.52169966334526,headwind,A350,False
2022-01-16 09:00:00,2022-01-16 13:00:00,ORD,CDG,cloudy,AA,0,382,17.703780597090777,tailwind,A330,False
2022-01-16 10:00:00,2022-01-16 14:00:00,DFW,PEK,sunny,AA,-7,1217,3.237341763955617,tailwind,A330,True
2022-01-16 11:00:00,2022-01-16 13:00:00,JFK,CDG,sunny,WN,-4,887,-0.6017354153485971,tailwind,A350,True
2022-01-16 12:00:00,2022-01-16 14:00:00,JFK,CDG,cloudy,DL,6,1976,32.079937153792656,headwind,B777,False
2022-01-16 13:00:00,2022-01-16 15:00:00,DFW,LHR,sunny,DL,21,1451,37.4208060920143,headwind,A319,False
2022-01-16 14:00:00,2022-01-16 15:00:00,LAX,LHR,sunny,UA,-9,657,27.94099272735678,crosswind,B777,False
2022-01-16 15:00:00,2022-01-16 19:00:00,JFK,PEK,cloudy,UA,12,457,22.066923774181003,headwind,B787,False
2022-01-16 16:00:00,2022-01-16 17:00:00,LAX,HND,rainy,DL,23,1521,11.779033650162361,tailwind,B787,False
2022-01-16 17:00:00,2022-01-16 22:00:00,ORD,LHR,rainy,DL,-3,1684,32.316559034558466,headwind,A350,False
2022-01-16 18:00:00,2022-01-16 20:00:00,ORD,CDG,rainy,AA,-8,1967,21.182715403128796,crosswind,B737,False
2022-01-16 19:00:00,2022-01-17 00:00:00,JFK,LHR,rainy,AA,21,239,35.41029897908513,headwind,A350,False
2022-01-16 20:00:00,2022-01-16 21:00:00,ORD,HND,cloudy,WN,15,1227,30.219093623500637,crosswind,A350,False
2022-01-16 21:00:00,2022-01-17 01:00:00,LAX,HND,cloudy,AA,-1,1622,25.766101203497847,headwind,A320,False
2022-01-16 22:00:00,2022-01-17 01:00:00,DFW,LHR,sunny,DL,23,776,7.0093282758145445,headwind,A319,True
2022-01-16 23:00:00,2022-01-17 01:00:00,DFW,HND,rainy,WN,27,1982,29.252581123787547,headwind,A350,False
2022-01-17 00:00:00,2022-01-17 05:00:00,DFW,LHR,cloudy,UA,27,315,16.909522385211034,tailwind,A320,False
2022-01-17 01:00:00,2022-01-17 06:00:00,ORD,HND,rainy,WN,-8,1619,2.258266372765267,tailwind,A321,False
2022-01-17 02:00:00,2022-01-17 07:00:00,JFK,PEK,cloudy,AA,27,1545,39.50499601256594,crosswind,A320,False
2022-01-17 03:00:00,2022-01-17 04:00:00,LAX,PEK,cloudy,DL,-7,1837,23.61944421632308,crosswind,A321,False
2022-01-17 04:00:00,2022-01-17 05:00:00,ORD,PEK,rainy,WN,26,839,17.768789027299892,tailwind,B747,False
2022-01-17 05:00:00,2022-01-17 08:00:00,ORD,CDG,sunny,DL,13,699,21.452535904832686,headwind,A320,False
2022-01-17 06:00:00,2022-01-17 07:00:00,JFK,PEK,sunny,WN,28,916,19.18208496078836,headwind,A319,True
2022-01-17 07:00:00,2022-01-17 11:00:00,ORD,LHR,sunny,DL,-2,1310,19.677549822446842,headwind,A380,True
2022-01-17 08:00:00,2022-01-17 12:00:00,LAX,PEK,sunny,AA,-7,549,10.125690190093907,tailwind,A330,False
2022-01-17 09:00:00,2022-01-17 14:00:00,JFK,CDG,rainy,UA,26,1145,23.43389232662406,headwind,A380,False
2022-01-17 10:00:00,2022-01-17 12:00:00,DFW,PEK,sunny,AA,17,1291,9.389714165727359,headwind,A380,True
2022-01-17 11:00:00,2022-01-17 16:00:00,LAX,CDG,sunny,WN,3,851,7.367955932294246,headwind,B737,True
2022-01-17 12:00:00,2022-01-17 16:00:00,LAX,HND,rainy,AA,4,906,12.666041248547364,headwind,A350,False
2022-01-17 13:00:00,2022-01-17 17:00:00,ORD,LHR,sunny,DL,19,1017,18.29423805122306,tailwind,A330,True
2022-01-17 14:00:00,2022-01-17 18:00:00,JFK,PEK,cloudy,AA,18,1149,21.8342607793895,crosswind,B737,False
2022-01-17 15:00:00,2022-01-17 20:00:00,LAX,CDG,rainy,WN,-8,1489,10.909702297824463,crosswind,A380,False
2022-01-17 16:00:00,2022-01-17 19:00:00,ORD,CDG,sunny,DL,18,312,12.305145668984169,tailwind,B767,False
2022-01-17 17:00:00,2022-01-17 19:00:00,JFK,LHR,sunny,WN,7,1239,21.308511544930337,tailwind,A320,False
2022-01-17 18:00:00,2022-01-17 21:00:00,JFK,LHR,sunny,WN,28,448,19.314364966932235,headwind,B747,False
2022-01-17 19:00:00,2022-01-17 22:00:00,LAX,PEK,rainy,DL,-9,1881,28.31888379689929,headwind,B757,False
2022-01-17 20:00:00,2022-01-17 22:00:00,ORD,CDG,rainy,UA,17,1226,18.006499538850086,tailwind,A321,False
2022-01-17 21:00:00,2022-01-18 01:00:00,LAX,CDG,rainy,AA,28,794,22.731066462957717,crosswind,A321,False
2022-01-17 22:00:00,2022-01-18 02:00:00,LAX,LHR,rainy,AA,21,1731,4.071167888318256,tailwind,A330,False
2022-01-17 23:00:00,2022-01-18 04:00:00,JFK,CDG,cloudy,DL,4,1717,34.215948017618615,crosswind,A330,False
2022-01-18 00:00:00,2022-01-18 05:00:00,JFK,HND,rainy,DL,29,1769,22.065318431062657,tailwind,B777,False
2022-01-18 01:00:00,2022-01-18 04:00:00,ORD,HND,rainy,DL,29,1120,17.799281649213352,tailwind,B777,False
2022-01-18 02:00:00,2022-01-18 04:00:00,JFK,CDG,sunny,AA,25,1664,0.5619276596685054,tailwind,B767,True
2022-01-18 03:00:00,2022-01-18 05:00:00,LAX,HND,rainy,WN,18,631,28.597384278750397,crosswind,A319,False
2022-01-18 04:00:00,2022-01-18 05:00:00,DFW,LHR,rainy,AA,-2,1773,0.593325870521312,tailwind,A319,False
2022-01-18 05:00:00,2022-01-18 06:00:00,ORD,PEK,cloudy,UA,-4,1307,29.815940748795708,headwind,B737,False
2022-01-18 06:00:00,2022-01-18 09:00:00,ORD,PEK,sunny,WN,-5,211,18.532212500444288,headwind,B767,False
2022-01-18 07:00:00,2022-01-18 12:00:00,LAX,LHR,sunny,DL,15,1266,20.943747176777187,headwind,B757,False
2022-01-18 08:00:00,2022-01-18 12:00:00,JFK,HND,rainy,AA,-8,1513,7.865357366339699,tailwind,B787,False
2022-01-18 09:00:00,2022-01-18 13:00:00,DFW,LHR,cloudy,DL,16,550,31.704981272105925,crosswind,A330,False
2022-01-18 10:00:00,2022-01-18 13:00:00,ORD,LHR,sunny,AA,5,595,29.869042023550705,headwind,A321,False
2022-01-18 11:00:00,2022-01-18 13:00:00,ORD,PEK,cloudy,WN,-5,1425,38.51032268842101,crosswind,A350,False
2022-01-18 12:00:00,2022-01-18 13:00:00,JFK,LHR,rainy,UA,12,499,17.69511856398845,crosswind,A350,False
2022-01-18 13:00:00,2022-01-18 18:00:00,JFK,LHR,sunny,AA,0,1809,-1.5083291748205387,tailwind,B777,True
2022-01-18 14:00:00,2022-01-18 16:00:00,JFK,CDG,cloudy,WN,-10,1571,30.7669466490269,crosswind,B777,False
2022-01-18 15:00:00,2022-01-18 20:00:00,DFW,CDG,sunny,AA,11,235,22.265422486035213,headwind,B757,False
2022-01-18 16:00:00,2022-01-18 21:00:00,JFK,LHR,cloudy,DL,-2,1263,0.8619833169936575,tailwind,B787,True
2022-01-18 17:00:00,2022-01-18 20:00:00,LAX,HND,rainy,AA,22,785,25.892782204911512,crosswind,A319,False
2022-01-18 18:00:00,2022-01-18 19:00:00,JFK,HND,rainy,WN,7,525,28.637546823889682,headwind,A320,False
2022-01-18 19:00:00,2022-01-18 20:00:00,JFK,CDG,rainy,UA,2,490,35.25677230261904,crosswind,A320,False
2022-01-18 20:00:00,2022-01-19 00:00:00,ORD,PEK,rainy,UA,21,360,30.58173105339931,headwind,B777,False
2022-01-18 21:00:00,2022-01-18 23:00:00,LAX,CDG,rainy,DL,28,215,17.337002157489085,tailwind,A330,False
